,location,,address,adname,cityname,id,importance,name,pname,tel,type,typecode,X,Y
123,"114.939453,27.800286",,抱石大道519号洪城大厦4层,渝水区,新余市,B03160MEPG,[],万达影城(新余洪城大厦厚品店),江西省,0790-6333088;0790-6333082,体育休闲服务;影剧院;电影院,80601,114.939453,27.800286
124,"121.129921,41.118943",,人民街三段3号新玛特F5层,古塔区,锦州市,B01A0141MT,[],中影国际影城(新玛特店),辽宁省,0416-2387700;0416-2338800,体育休闲服务;影剧院;电影院,80601,121.129921,41.118943
125,"108.392507,22.811215",,民族大道136号万象城L5层595号,青秀区,南宁市,B03030TLCZ,[],沃美影城(万象城店),广西壮族自治区,0771-2868268,体育休闲服务;影剧院;电影院,80601,108.392507,22.811215
126,"91.138125,29.652137",,北京东路59号,城关区,拉萨市,B037B0OJYV,[],东方红电影院(北京东路店),西藏自治区,0891-6343453,体育休闲服务;影剧院;电影院,80601,91.138125,29.652137
127,"115.903976,28.676317",,八一大道333号万达广场4层,东湖区,南昌市,B0FFGSXFLN,[],万达影城(八一店),江西省,0791-86311113;0791-86211010,体育休闲服务;影剧院;电影院,80601,115.903976,28.676317
128,"117.30188,31.856126",,马鞍山路130号合肥万达广场娱乐楼4层,包河区,合肥市,B022715AST,[],万达影城(合肥包河万达广场店),安徽省,0551-62891002;0551-62891001;0551-62891000,体育休闲服务;影剧院;电影院,80601,117.30188,31.856126
129,"113.008678,28.196433",,八一路1号阿波罗商业广场4层,芙蓉区,长沙市,B02DB0ZXMM,[],潇湘国际影城(阿波罗店),湖南省,0731-89965999,体育休闲服务;影剧院;电影院,80601,113.008678,28.196433
130,"112.898623,28.133016",,含浦镇米兰春天G3号楼1层,岳麓区,长沙市,B02DB0UHIK,[],横店影城(米兰春天店),湖南省,0731-84428628;0731-84428928;0731-84428338,体育休闲服务;影剧院;电影院,80601,112.898623,28.133016
131,"112.548535,28.250771",,玉潭镇春城路与八一路交汇处春城万象广场1号楼4层,宁乡市,长沙市,B0FFGA4Q9J,[],中影星美国际影城(宁乡店),湖南省,0731-87573866,体育休闲服务;影剧院;电影院,80601,112.548535,28.250771
132,"114.293640,35.732798",,兴鹤大街与鹤煤大道交叉口裕隆爱之城6层,淇滨区,鹤壁市,B0FFFCP90C,[],裕隆影视城,河南省,0392-6868080,体育休闲服务;影剧院;电影院,80601,114.29364,35.732798
133,"112.90994,28.219285",,桐梓坡路与玉兰路交汇处时代广场4层,岳麓区,长沙市,B02DB0UDSS,[],金逸影城(长沙时代店),湖南省,0731-85307266,体育休闲服务;影剧院;电影院,80601,112.90994,28.219285
134,"102.632845,37.92833",,凉州商厦6层,凉州区,武威市,B078F13NB7,[],太平洋国际影城(凉州商厦店),甘肃省,[],体育休闲服务;影剧院;电影院,80601,102.632845,37.92833
135,"112.576300,37.750096",,真武路69号,小店区,太原市,B0FFG8NQI7,[],恒大嘉凯影城(绿洲店),山西省,0351-5646888,体育休闲服务;影剧院;电影院,80601,112.5763,37.750096
136,"112.902061,28.196475",,金茂广场金茂览秀城3层,岳麓区,长沙市,B0FFHDLXVI,[],CGV星聚汇影院,湖南省,0731-85350220,体育休闲服务;影剧院;电影院,80601,112.902061,28.196475
137,"115.868362,28.568640",,汇仁大道1888号恒大城商业中心3-4层,南昌县,南昌市,B0FFGCCE39,[],恒大影城(恒大城店),江西省,0791-82227333,体育休闲服务;影剧院;电影院,80601,115.868362,28.56864
138,"112.996097,28.071209",,芙蓉南路友阿奥特莱斯17栋2层,天心区,长沙市,B0FFG63NOP,[],MC影城(奥莱店),湖南省,0731-89856778,体育休闲服务;影剧院;电影院,80601,112.996097,28.071209
139,"106.248648,38.485465",,正源北街22号金凤万达广场娱乐楼4层,金凤区,银川市,B03B70PHXL,[],万达影城(金凤万达广场店),宁夏回族自治区,0951-5088918;0951-6099064;0951-6099063,体育休闲服务;影剧院;电影院,80601,106.248648,38.485465
140,"114.926284,27.834294",,劳动北路1088号新东方大厦4层,渝水区,新余市,B0FFGIISJE,[],东方环球影城(新纺店),江西省,0790-6288555;0790-6288558,体育休闲服务;影剧院;电影院,80601,114.926284,27.834294
141,"112.400163,34.659863",,景华路25号奥斯卡广场4层,涧西区,洛阳市,B017B0P7LN,[],奥斯卡国际影城(广百店),河南省,0379-64217777;0379-64898555,体育休闲服务;影剧院;电影院,80601,112.400163,34.659863
142,"108.313452,22.789580",,星光大道与亭洪路交汇处江南万达广场4层,江南区,南宁市,B0FFHO4AFS,[],万达影城(南宁江南万达广场店),广西壮族自治区,18077788505;0771-4975196,体育休闲服务;影剧院;电影院,80601,108.313452,22.78958
143,"112.955125,28.222799",,岳麓大道57号奥克斯广场5层,岳麓区,长沙市,B02DB0ZRW2,[],CGV国际影院(奥克斯广场店),湖南省,0731-89728628;0731-89728728,体育休闲服务;影剧院;电影院,80601,112.955125,28.222799
144,"112.998068,28.124399",,友谊路与万芙北路交汇处富兴中央金街A区3层,天心区,长沙市,B0FFGHUOTI,[],哈艺时尚影城(长沙富兴店),湖南省,0731-84258055,体育休闲服务;影剧院;电影院,80601,112.998068,28.124399
145,"117.24202,31.865579",,青阳北路龙居山庄优购邻里购物中心3层,蜀山区,合肥市,B022715JII,[],金逸国际影城(优购店),安徽省,0551-65160111;4001112800,体育休闲服务;影剧院;电影院,80601,117.24202,31.865579
146,"117.288885,31.742779",,徽州大道5566号世纪金源购物中心B区4层,包河区,合肥市,B02270JS1F,[],华谊兄弟影院(金源店),安徽省,0551-66185205,体育休闲服务;影剧院;电影院,80601,117.288885,31.742779
147,"112.000768,27.734088",,湘阳街与娄星南路交界湘中园3层,娄星区,娄底市,B02E20O2QD,[],大地影院(湘中园店),湖南省,0738-8216809;0738-8216859,体育休闲服务;影剧院;电影院,80601,112.000768,27.734088
148,"113.644156,28.158358",,白沙路118号恒大华府3层,浏阳市,长沙市,B02DB0ZPQ6,[],恒大影城(白沙路店),湖南省,0731-83630188,体育休闲服务;影剧院;电影院,80601,113.644156,28.158358
149,"112.433637,34.671421",,解放路56号新都汇购物公园E座4层,西工区,洛阳市,B017B01H9R,[],奥斯卡国际影城(新都汇店),河南省,0379-63106788;0379-63106699,体育休闲服务;影剧院;电影院,80601,112.433637,34.671421
150,"112.956660,27.786412",,易俗河镇凤凰中路凯旋国际广场5楼,湘潭县,湘潭市,B0FFHCBWLT,[],芒果时代影城(易俗河店),湖南省,0731-52860577;0731-52865877,体育休闲服务;影剧院;电影院,80601,112.95666,27.786412
151,"102.655914,37.913606",,天马湖畔恒大绿洲3-4层,凉州区,武威市,B0FFGD0YR8,[],恒大影城,甘肃省,0935-6337788,体育休闲服务;影剧院;电影院,80601,102.655914,37.913606
152,"112.881548,28.197269",,枫林三路608号罗马商业广场A区3层,岳麓区,长沙市,B02DB101H4,[],中影·国际影城(枫林三路店),湖南省,0731-89704200;0731-89901944;0731-89901914,体育休闲服务;影剧院;电影院,80601,112.881548,28.197269
153,"117.307986,31.87532",,胜利路88号元一时代广场4层C区,瑶海区,合肥市,B02270IOSI,[],元一环球影城(元一时代广场店),安徽省,0551-64250088;0551-64213333;0551-4255626,体育休闲服务;影剧院;电影院,80601,117.307986,31.87532
154,"120.667538,28.015742",,飞霞北路134号,鹿城区,温州市,B0241050D8,[],白鹿影城(飞霞北路店),浙江省,0577-88831334,体育休闲服务;影剧院;电影院,80601,120.667538,28.015742
155,"112.906453,27.858525",,建设北路8号大洋百货6层,雨湖区,湘潭市,B02DC0NKDE,[],左岸影城(大洋百货店),湖南省,0731-55586455;0731-55577757,体育休闲服务;影剧院;电影院,80601,112.906453,27.858525
156,"111.668622,40.816355",,中山西路1号维多利购物中心7层,回民区,呼和浩特市,B01D702DMK,[],万达影城(维多利广场店),内蒙古自治区,0471-6924555;0471-3329966;4000806060,体育休闲服务;影剧院;电影院,80601,111.668622,40.816355
157,"107.151577,34.369983",,经二路开元商城宝鸡店5层,渭滨区,宝鸡市,B03950PB2W,[],奥斯卡国际影城(开元商城店),陕西省,0917-3539898;0917-3663456,体育休闲服务;影剧院;电影院,80601,107.151577,34.369983
158,"112.907213,27.85866",,建设北路5号时尚魔方4层,雨湖区,湘潭市,B02DC0OGUB,[],大地影院(雨湖时尚魔方店),湖南省,0731-58631255;0731-58631955,体育休闲服务;影剧院;电影院,80601,112.907213,27.85866
159,"131.162965,44.39574",,兴隆路26号,绥芬河市,牡丹江市,B01C50291R,[],华夏国际电影城(兴隆路店),黑龙江省,0453-3946555,体育休闲服务;影剧院;电影院,80601,131.162965,44.39574
160,"103.622332,36.096835",,庄浪路174号虹盛百货6层,西固区,兰州市,B03A30BICC,[],虹盛国际影城,甘肃省,0931-7545377;0931-7589191,体育休闲服务;影剧院;电影院,80601,103.622332,36.096835
161,"116.687109,23.352387",,新兴路3号,金平区,汕头市,B02F2014HX,[],鮀岛影剧院,广东省,0754-88273049;0754-88444976,体育休闲服务;影剧院;电影院,80601,116.687109,23.352387
162,"115.904917,28.687084",,阳明东路66号投资大厦商业裙楼4层,东湖区,南昌市,B0FFHSHSQ5,[],聚丰主题影城(央央春天店),江西省,0791-87398189,体育休闲服务;影剧院;电影院,80601,115.904917,28.687084
163,"112.946517,27.783076",,凤凰中路与银杏路交汇处步步高广场4层,湘潭县,湘潭市,B0FFG53SEN,[],万达影城(易俗河店),湖南省,0731-52838808,体育休闲服务;影剧院;电影院,80601,112.946517,27.783076
164,"87.584855,43.866707",,长春南路美居物流园L座2层,新市区,乌鲁木齐市,B0FFIV2XR0,[],i尚花田电影小镇,新疆维吾尔自治区,0991-5205111,体育休闲服务;影剧院;电影院,80601,87.584855,43.866707
165,"87.589504,43.820589",,友好路689号美美百货6层,沙依巴克区,乌鲁木齐市,B03DF06OHL,[],奥斯卡友好国际影城,新疆维吾尔自治区,0991-6999994,体育休闲服务;影剧院;电影院,80601,87.589504,43.820589
166,"112.917336,27.834152",,建设路口步步高广场8层,岳塘区,湘潭市,B0FFF61OWZ,[],湘潭横店电影城,湖南省,0731-52337906;0731-52337999,体育休闲服务;影剧院;电影院,80601,112.917336,27.834152
167,"116.471212,35.932572",,东平镇东山路,东平县,泰安市,B021A00LTQ,[],东平影剧,山东省,0538-2822866,体育休闲服务;影剧院;电影院,80601,116.471212,35.932572
168,"117.235747,31.899272",,北二环路与四里河路交口明发商业广场A3区3层,庐阳区,合肥市,B022716793,[],金逸国际电影城(明发店),安徽省,0551-65746111,体育休闲服务;影剧院;电影院,80601,117.235747,31.899272
169,"115.944134,28.542928",,五一路308号星云广场3层,南昌县,南昌市,B0317050Q4,[],永乐影城(星云广场店),江西省,0791-87092788;0791-87179789,体育休闲服务;影剧院;电影院,80601,115.944134,28.542928
170,"115.887009,28.684042",,胜利路287号,东湖区,南昌市,B0FFH9V7N5,[],千山讲私人影咖,江西省,0791-86501015;18879125227,体育休闲服务;影剧院;电影院,80601,115.887009,28.684042
171,"101.716043,36.642375",,广场路1号宁万达广场,城西区,西宁市,B0FFH98ONH,[],万达影城,青海省,0971-4295200,体育休闲服务;影剧院;电影院,80601,101.716043,36.642375
172,"111.685107,40.806446",,呼伦贝尔南路雅阁星城商业2层,赛罕区,呼和浩特市,B01D70P5FN,[],兰亚国际影城(雅阁星城店),内蒙古自治区,0471-3973777,体育休闲服务;影剧院;电影院,80601,111.685107,40.806446
173,"117.281909,31.863637",,安庆路116号,庐阳区,合肥市,B02270IH75,[],艺术影城(安庆路店),安徽省,0551-62794999;0551-62795998,体育休闲服务;影剧院;电影院,80601,117.281909,31.863637
174,"119.653017,29.101036",,新华街67号永盛购物广场6层,婺城区,金华市,B0FFF36R2E,[],佳艺影城(永盛购物广场店),浙江省,0579-82638899,体育休闲服务;影剧院;电影院,80601,119.653017,29.101036
175,"112.182623,34.515184",,红旗中路世纪广场5层,宜阳县,洛阳市,B017B0PNU6,[],奥斯卡国际影城(世纪广场店),河南省,0379-68978999;0379-68950375,体育休闲服务;影剧院;电影院,80601,112.182623,34.515184
176,"115.89214,28.675123",,中山路318号天虹百货9层,西湖区,南昌市,B0317061Q6,[],华影国际影城(天虹店),江西省,0791-86772828;0791-86767275,体育休闲服务;影剧院;电影院,80601,115.89214,28.675123
177,"120.077837,29.298462",,下车门路109号,义乌市,金华市,B0243026E4,[],义乌影都(稠城店),浙江省,0579-85362616,体育休闲服务;影剧院;电影院,80601,120.077837,29.298462
178,"119.461008,32.38923",,运河西路228号先锋广场4层,广陵区,扬州市,B0FFF37706,[],中影星美扬州达麦影城(先锋广场店),江苏省,0514-87555700;0514-87555788,体育休闲服务;影剧院;电影院,80601,119.461008,32.38923
179,"116.704935,23.365592",,金砂路54号,金平区,汕头市,B02F201JT9,[],艺都大剧院(金砂路店),广东省,0754-88236663;0754-88132983,体育休闲服务;影剧院;电影院,80601,116.704935,23.365592
180,"120.302712,31.488816",,立信大道168号海岸城A座L5层,滨湖区,无锡市,B0FFF9RB6Y,[],海岸影城(海岸城A座),江苏省,0510-85912268;0510-85918812;0510-85918816,体育休闲服务;影剧院;电影院,80601,120.302712,31.488816
181,"87.601302,43.789448",,黄河路127号,沙依巴克区,乌鲁木齐市,B03DF02E30,[],五一电影院(黄河路店),新疆维吾尔自治区,0991-5811051,体育休闲服务;影剧院;电影院,80601,87.601302,43.789448
182,"108.369552,22.816954",,金湖路61号梦之岛百货水晶城店3层,青秀区,南宁市,B03030T10S,[],中影国际影城(水晶城店),广西壮族自治区,0771-5531667;0771-2373229,体育休闲服务;影剧院;电影院,80601,108.369552,22.816954
183,"122.112849,37.508044",,少年路4号,环翠区,威海市,B0FFFWFTGP,[],威海移动电影城,山东省,0631-5232510;0631-5232595,体育休闲服务;影剧院;电影院,80601,122.112849,37.508044
184,"117.289172,31.861035",,宿州路48号,庐阳区,合肥市,B022702YSK,[],解放电影院(长江中路店),安徽省,0551-62652170,体育休闲服务;影剧院;电影院,80601,117.289172,31.861035
185,"112.577330,37.789743",,北张小区南区10号楼2单元201室,小店区,太原市,B0FFGB7PB4,[],2046私人影院,山西省,[],体育休闲服务;影剧院;电影院,80601,112.57733,37.789743
186,"121.413211,28.653062",,天和路88号意得广场4层,椒江区,台州市,B02400VT6F,[],意得国际影城(意得广场),浙江省,0576-88191999,体育休闲服务;影剧院;电影院,80601,121.413211,28.653062
187,"113.261787,22.849966",,大良云景路一通美居中心F栋1层,顺德区,佛山市,B02F50YUE6,[],华钠国际影城(云景路店),广东省,0757-22263686;0757-29282688,体育休闲服务;影剧院;电影院,80601,113.261787,22.849966
188,"111.437155,27.689683",,锑都中路45号影视国际2层,冷水江市,娄底市,B0FFG93G3H,[],潇湘锑都国际影城,湖南省,0738-5219666,体育休闲服务;影剧院;电影院,80601,111.437155,27.689683
189,"112.948880,28.136725",,洋湖兰亭MALL购物中心3层,岳麓区,长沙市,B0FFI7I0HA,[],mc影城(兰亭湾畔店),湖南省,0731-84394438,体育休闲服务;影剧院;电影院,80601,112.94888,28.136725
190,"120.685111,27.995735",,车站大道238号恒隆商务楼4层,鹿城区,温州市,B02410WKQ8,[],恒隆影城(恒隆商务楼店),浙江省,0577-88666869,体育休闲服务;影剧院;电影院,80601,120.685111,27.995735
191,"87.540437,43.913917",,常州街111号,新市区,乌鲁木齐市,B0FFHD0V8A,[],新天润国际影城,新疆维吾尔自治区,0991-3739898;0991-3735445,体育休闲服务;影剧院;电影院,80601,87.540437,43.913917
192,"112.859706,35.485531",,文昌东街人民医院对面金辇时代广场5层,城区,晋城市,B01640MFE3,[],嘉域国际影城(金辇店),山西省,4000158666,体育休闲服务;影剧院;电影院,80601,112.859706,35.485531
193,"103.853732,36.04083",,天水南路160号,城关区,兰州市,B03A300C5C,[],东方红影城(天水南路店),甘肃省,0931-8635858;0931-8632828,体育休闲服务;影剧院;电影院,80601,103.853732,36.04083
194,"103.517024,30.570424",,内蒙古大道展瑞新商业广场4层,大邑县,成都市,B001C8ON1Z,[],新时代电影城(展瑞新商业广场店),四川省,028-88289099;028-69698229,体育休闲服务;影剧院;电影院,80601,103.517024,30.570424
